id_student;fullname;gender;birthday
17557;Cao Thị Thùy;Woman;5/3/1999
17558;Lê Anh Hạnh;Woman;21/4/1999
17559;Cao Thị Hiền;Woman;21/8/1999
17560;Lê Đức Dũng;Man;11/8/1999
17561;Phan Thị Nhung;Woman;8/10/1999
17562;Cao Văn Tùng;Man;2/10/1999
17563;Đinh Phương Hạnh;Woman;6/1/1999
17564;Bùi Thị Dung;Woman;8/3/1999
17565;Vũ Thị Nhung;Woman;24/0/1999
17566;Vũ Văn Hải;Man;8/10/1999
17567;Cao Đức Lộc;Man;6/8/1999
17568;Phan Thị Hiền;Woman;11/1/1999
17569;Công Phương Nhung;Woman;26/5/1999
17570;Cao Thị Thùy;Woman;29/6/1999
17571;Vũ Phương Dung;Woman;13/0/1999
17572;Bùi Đức Tùng;Man;7/7/1999
17573;Phan Anh Hồng;Woman;26/10/1999
17574;Vũ Anh Hồng;Woman;1/7/1999
17575;Phan Văn Tùng;Man;11/5/1999
17576;Huỳnh Anh Nhung;Woman;9/2/1999
17577;Phan Đức Tiến;Man;15/1/1999
17578;Phan Anh Hiền;Woman;15/4/1999
17579;Đinh Đức Bình;Man;24/2/1999
17580;Huỳnh Minh Tùng;Man;30/6/1999
17581;Công Đức Lộc;Man;27/5/1999
17582;Nguyễn Văn Bình;Man;27/8/1999
17583;Bùi Thị Trang;Woman;30/9/1999
17584;Đinh Đức Tùng;Man;22/7/1999
17585;Bùi Văn Sơn;Man;3/1/1999
17586;Huỳnh Minh Hải;Man;24/3/1999
17587;Cao Minh Dũng;Man;13/9/1999
17588;Phan Anh Trang;Woman;23/1/1999
17589;Huỳnh Minh Tùng;Man;20/9/1999
17590;Lê Văn Bình;Man;7/8/1999
17591;Công Anh Trang;Woman;21/10/1999
17592;Lê Minh Hoàng;Man;5/10/1999
17593;Huỳnh Đức Bình;Man;11/7/1999
17594;Nguyễn Văn Hoàng;Man;15/10/1999
17595;Nguyễn Anh Thùy;Woman;24/7/1999
17596;Đinh Đức Dũng;Man;20/1/1999
17597;Bùi Thị Hạnh;Woman;23/2/1999
17598;Lê Minh Tùng;Man;5/2/1999
17599;Nguyễn Minh Huy;Man;2/1/1999
17600;Nguyễn Văn Sơn;Man;22/7/1999
17601;Vũ Anh Đào;Woman;2/8/1999
17602;Phan Đức Huy;Man;3/6/1999
17603;Đinh Minh Dũng;Man;19/3/1999
17604;Đinh Văn Huy;Man;2/8/1999
17605;Huỳnh Anh Chi;Woman;5/10/1999
17606;Đinh Đức Hoàng;Man;25/6/1999
17607;Huỳnh Anh Thùy;Woman;19/7/1999
17608;Nguyễn Anh Hồng;Woman;1/6/1999
17609;Phan Văn Tùng;Man;25/9/1999
17610;Huỳnh Anh Thùy;Woman;18/9/1999
17611;Bùi Đức Tùng;Man;29/2/1999
17612;Huỳnh Anh Hồng;Woman;27/8/1999
17613;Nguyễn Minh Tiến;Man;29/9/1999
17614;Phan Anh Nhung;Woman;23/8/1999
17615;Nguyễn Thị Hồng;Woman;8/7/1999
17616;Huỳnh Thị Hồng;Woman;22/11/1999
17617;Lê Thị Chi;Woman;5/9/1999
17618;Phan Đức Sơn;Man;14/8/1999
17619;Nguyễn Văn Hoàng;Man;29/3/1999
17620;Cao Thị Hiền;Woman;29/10/1999
17621;Huỳnh Anh Hạnh;Woman;30/11/1999
17622;Lê Anh Dung;Woman;1/2/1999
17623;Công Minh Huy;Man;17/5/1999
17624;Công Minh Lộc;Man;4/4/1999
17625;Cao Văn Bình;Man;2/3/1999
17626;Lê Văn Tiến;Man;26/5/1999
17627;Phan Phương Dung;Woman;5/2/1999
17628;Vũ Phương Hồng;Woman;30/3/1999
17629;Đinh Anh Trang;Woman;7/7/1999
17630;Lê Minh Lộc;Man;2/5/1999
17631;Cao Thị Dung;Woman;8/3/1999
17632;Nguyễn Phương Nhung;Woman;11/5/1999
17633;Lê Anh Trang;Woman;9/7/1999
17634;Nguyễn Thị Nhung;Woman;0/8/1999
17635;Huỳnh Minh Tùng;Man;25/9/1999
17636;Đinh Anh Dung;Woman;21/2/1999
17637;Bùi Minh Dũng;Man;27/1/1999
17638;Cao Minh Lộc;Man;30/8/1999
17639;Công Văn Hoàng;Man;11/11/1999
17640;Lê Anh Hạnh;Woman;17/3/1999
17641;Nguyễn Phương Hạnh;Woman;30/1/1999
17642;Đinh Anh Dung;Woman;4/1/1999
17643;Bùi Phương Dung;Woman;11/4/1999
17644;Công Minh Tiến;Man;14/6/1999
17645;Vũ Phương Dung;Woman;18/1/1999
17646;Công Phương Hạnh;Woman;8/10/1999
17647;Bùi Văn Tiến;Man;10/6/1999
17648;Đinh Minh Tùng;Man;16/3/1999
17649;Vũ Thị Đào;Woman;15/7/1999
17650;Huỳnh Phương Trang;Woman;27/0/1999
17651;Phan Anh Hạnh;Woman;30/3/1999
17652;Công Thị Đào;Woman;18/4/1999
17653;Nguyễn Văn Huy;Man;18/9/1999
17654;Đinh Phương Hạnh;Woman;27/7/1999
17655;Huỳnh Phương Trang;Woman;29/9/1999
17656;Phan Minh Hoàng;Man;16/2/1999
17657;Cao Thị Nhung;Woman;5/10/1999
17658;Huỳnh Phương Đào;Woman;1/10/1999
17659;Đinh Văn Tiến;Man;27/2/1999
17660;Cao Văn Tiến;Man;28/2/1999
17661;Vũ Thị Chi;Woman;3/1/1999
17662;Cao Phương Chi;Woman;13/10/1999
17663;Công Anh Hồng;Woman;20/11/1999
17664;Bùi Văn Tiến;Man;16/8/1999
17665;Phan Minh Bình;Man;8/10/1999
17666;Cao Phương Nhung;Woman;11/5/1999
17667;Bùi Đức Bình;Man;18/0/1999
17668;Công Thị Thùy;Woman;18/8/1999
17669;Lê Anh Hồng;Woman;11/1/1999
17670;Nguyễn Minh Bình;Man;6/0/1999
17671;Vũ Đức Sơn;Man;23/8/1999
17672;Huỳnh Phương Trang;Woman;2/4/1999
17673;Bùi Anh Hạnh;Woman;15/0/1999
17674;Vũ Minh Bình;Man;16/8/1999
17675;Phan Anh Hiền;Woman;12/0/1999
17676;Bùi Văn Tùng;Man;30/10/1999
17677;Lê Phương Hồng;Woman;26/0/1999
17678;Phan Văn Lộc;Man;19/11/1999
17679;Vũ Phương Trang;Woman;26/11/1999
17680;Nguyễn Văn Hải;Man;14/4/1999
17681;Nguyễn Minh Tiến;Man;9/2/1999
17682;Cao Anh Đào;Woman;23/10/1999
17683;Vũ Đức Hải;Man;1/9/1999
17684;Huỳnh Văn Dũng;Man;28/7/1999
17685;Công Minh Tiến;Man;4/6/1999
17686;Huỳnh Anh Hiền;Woman;26/2/1999
17687;Lê Phương Hồng;Woman;22/7/1999
17688;Bùi Anh Hạnh;Woman;12/10/1999
17689;Phan Văn Hoàng;Man;25/10/1999
17690;Công Anh Thùy;Woman;9/3/1999
17691;Nguyễn Đức Hải;Man;9/0/1999
17692;Nguyễn Thị Nhung;Woman;29/2/1999
17693;Vũ Minh Tùng;Man;21/6/1999
17694;Cao Văn Tùng;Man;23/7/1999
17695;Nguyễn Phương Hồng;Woman;1/5/1999
17696;Công Thị Đào;Woman;13/8/1999
17697;Huỳnh Anh Chi;Woman;16/4/1999
17698;Công Văn Dũng;Man;0/1/1999
17699;Huỳnh Văn Tùng;Man;16/8/1999
17700;Bùi Anh Hạnh;Woman;7/11/1999
17701;Đinh Văn Hoàng;Man;17/8/1999
17702;Cao Phương Hạnh;Woman;10/11/1999
17703;Cao Thị Đào;Woman;12/3/1999
17704;Cao Phương Đào;Woman;22/1/1999
17705;Nguyễn Văn Huy;Man;5/11/1999
17706;Nguyễn Thị Hồng;Woman;24/6/1999
17707;Nguyễn Anh Hồng;Woman;8/9/1999
17708;Công Đức Lộc;Man;24/10/1999
17709;Đinh Thị Đào;Woman;13/3/1999
17710;Đinh Anh Hiền;Woman;21/2/1999
17711;Công Minh Lộc;Man;9/1/1999
17712;Cao Văn Tiến;Man;11/2/1999
17713;Cao Minh Tiến;Man;15/0/1999
17714;Đinh Minh Tùng;Man;26/7/1999
17715;Lê Văn Hoàng;Man;17/5/1999
17716;Lê Phương Dung;Woman;27/2/1999
17717;Nguyễn Minh Sơn;Man;2/2/1999
17718;Cao Minh Sơn;Man;23/5/1999
17719;Nguyễn Đức Hoàng;Man;30/11/1999
17720;Huỳnh Đức Tiến;Man;29/6/1999
17721;Nguyễn Văn Sơn;Man;20/1/1999
17722;Lê Thị Thùy;Woman;26/1/1999
17723;Đinh Văn Huy;Man;2/4/1999
17724;Đinh Anh Đào;Woman;14/2/1999
17725;Bùi Văn Tiến;Man;16/10/1999
17726;Công Thị Hiền;Woman;29/5/1999
17727;Huỳnh Anh Hiền;Woman;7/4/1999
17728;Công Văn Bình;Man;2/4/1999
17729;Cao Đức Bình;Man;18/1/1999
17730;Lê Thị Hiền;Woman;27/4/1999
17731;Công Thị Hồng;Woman;29/6/1999
17732;Cao Phương Thùy;Woman;18/11/1999
17733;Lê Văn Dũng;Man;30/2/1999
17734;Nguyễn Văn Hải;Man;12/0/1999
17735;Công Phương Nhung;Woman;1/4/1999
17736;Lê Minh Sơn;Man;8/4/1999
17737;Đinh Đức Huy;Man;12/2/1999
17738;Lê Thị Dung;Woman;17/2/1999
17739;Huỳnh Văn Hải;Man;17/7/1999
17740;Nguyễn Anh Nhung;Woman;16/11/1999
17741;Phan Đức Bình;Man;7/1/1999
17742;Phan Văn Huy;Man;17/8/1999
17743;Đinh Anh Thùy;Woman;12/9/1999
17744;Bùi Đức Huy;Man;12/1/1999
17745;Bùi Đức Hải;Man;8/1/1999
17746;Bùi Minh Lộc;Man;30/7/1999
17747;Bùi Đức Hải;Man;28/10/1999
17748;Bùi Phương Đào;Woman;27/6/1999
17749;Cao Anh Hiền;Woman;14/11/1999
17750;Phan Minh Lộc;Man;14/9/1999
17751;Nguyễn Đức Lộc;Man;10/1/1999
17752;Nguyễn Văn Huy;Man;23/7/1999
17753;Cao Phương Thùy;Woman;0/7/1999
17754;Bùi Thị Đào;Woman;16/7/1999
17755;Nguyễn Văn Lộc;Man;5/10/1999
17756;Cao Thị Hồng;Woman;22/11/1999
17757;Đinh Văn Lộc;Man;7/3/1999
17758;Lê Thị Thùy;Woman;28/11/1999
17759;Công Minh Dũng;Man;14/1/1999
17760;Nguyễn Văn Sơn;Man;27/1/1999
17761;Nguyễn Minh Tiến;Man;17/11/1999
17762;Phan Phương Nhung;Woman;2/5/1999
17763;Nguyễn Thị Chi;Woman;7/10/1999
17764;Nguyễn Thị Hồng;Woman;10/3/1999
17765;Cao Anh Hiền;Woman;23/8/1999
17766;Cao Minh Bình;Man;2/8/1999
17767;Huỳnh Thị Hạnh;Woman;9/6/1999
17768;Lê Đức Tùng;Man;26/11/1999
17769;Bùi Đức Tiến;Man;26/8/1999
17770;Cao Minh Tùng;Man;21/0/1999
17771;Đinh Anh Hạnh;Woman;4/11/1999
17772;Cao Đức Huy;Man;0/4/1999
17773;Phan Văn Bình;Man;0/11/1999
17774;Đinh Thị Dung;Woman;14/9/1999
17775;Vũ Văn Tiến;Man;16/7/1999
17776;Huỳnh Anh Hạnh;Woman;1/4/1999
17777;Huỳnh Anh Chi;Woman;26/10/1999
17778;Công Đức Dũng;Man;21/9/1999
17779;Nguyễn Phương Thùy;Woman;4/0/1999
17780;Phan Minh Hải;Man;23/10/1999
17781;Huỳnh Đức Hải;Man;0/11/1999
17782;Nguyễn Phương Hạnh;Woman;18/1/1999
17783;Đinh Thị Hồng;Woman;19/0/1999
17784;Nguyễn Phương Nhung;Woman;16/4/1999
17785;Đinh Minh Huy;Man;6/5/1999
17786;Phan Văn Bình;Man;29/3/1999
17787;Huỳnh Minh Lộc;Man;21/9/1999
17788;Bùi Đức Tùng;Man;1/9/1999
17789;Huỳnh Văn Hải;Man;13/2/1999
17790;Phan Anh Chi;Woman;6/3/1999
17791;Lê Đức Sơn;Man;2/0/1999
17792;Lê Đức Bình;Man;5/6/1999
17793;Vũ Đức Huy;Man;4/8/1999
17794;Đinh Minh Lộc;Man;1/8/1999
17795;Nguyễn Anh Hồng;Woman;11/0/1999
17796;Phan Minh Tiến;Man;20/11/1999
17797;Nguyễn Minh Tiến;Man;19/2/1999
17798;Lê Thị Hạnh;Woman;6/11/1999
17799;Huỳnh Minh Lộc;Man;16/6/1999
17800;Công Anh Chi;Woman;27/10/1999
17801;Bùi Phương Thùy;Woman;24/2/1999
17802;Lê Phương Hồng;Woman;5/2/1999
17803;Bùi Anh Hồng;Woman;4/1/1999
17804;Lê Minh Tiến;Man;8/6/1999
17805;Vũ Phương Thùy;Woman;0/9/1999
17806;Huỳnh Phương Hiền;Woman;13/4/1999
17807;Phan Thị Hiền;Woman;30/2/1999
17808;Huỳnh Văn Huy;Man;16/4/1999
17809;Phan Văn Hải;Man;30/7/1999
17810;Phan Anh Thùy;Woman;11/10/1999
17811;Huỳnh Văn Bình;Man;0/5/1999
17812;Công Đức Huy;Man;27/7/1999
17813;Phan Anh Trang;Woman;7/2/1999
17814;Huỳnh Thị Thùy;Woman;19/11/1999
17815;Huỳnh Phương Hiền;Woman;2/5/1999
17816;Đinh Minh Bình;Man;19/10/1999
17817;Cao Anh Hạnh;Woman;29/11/1999
17818;Vũ Minh Hải;Man;11/1/1999
17819;Vũ Văn Bình;Man;2/5/1999
17820;Lê Đức Bình;Man;19/3/1999
17821;Bùi Thị Trang;Woman;13/2/1999
17822;Nguyễn Anh Hồng;Woman;9/2/1999
17823;Đinh Anh Trang;Woman;6/8/1999
17824;Huỳnh Thị Trang;Woman;21/0/1999
17825;Vũ Anh Chi;Woman;17/1/1999
17826;Nguyễn Anh Hồng;Woman;27/3/1999
17827;Đinh Minh Hải;Man;17/11/1999
17828;Cao Văn Tiến;Man;22/1/1999
17829;Bùi Phương Hồng;Woman;24/11/1999
17830;Công Văn Sơn;Man;24/0/1999
17831;Bùi Thị Đào;Woman;9/4/1999
17832;Nguyễn Thị Hạnh;Woman;5/2/1999
17833;Nguyễn Đức Tùng;Man;30/4/1999
17834;Nguyễn Minh Huy;Man;23/6/1999
17835;Vũ Minh Sơn;Man;18/1/1999
17836;Lê Minh Dũng;Man;29/0/1999
17837;Nguyễn Văn Hải;Man;10/2/1999
17838;Bùi Văn Tiến;Man;9/11/1999
17839;Cao Minh Hải;Man;16/3/1999
17840;Đinh Đức Lộc;Man;9/4/1999
17841;Đinh Phương Hồng;Woman;29/8/1999
17842;Vũ Phương Hạnh;Woman;27/2/1999
17843;Nguyễn Phương Hạnh;Woman;29/3/1999
17844;Lê Anh Hiền;Woman;21/1/1999
17845;Huỳnh Thị Trang;Woman;20/9/1999
17846;Vũ Minh Tiến;Man;15/8/1999
17847;Công Minh Huy;Man;8/3/1999
17848;Lê Phương Nhung;Woman;7/4/1999
17849;Lê Văn Huy;Man;12/8/1999
17850;Công Anh Chi;Woman;25/2/1999
17851;Lê Văn Tiến;Man;9/0/1999
17852;Cao Thị Hồng;Woman;22/10/1999
17853;Lê Văn Hoàng;Man;14/5/1999
17854;Bùi Thị Dung;Woman;19/11/1999
17855;Phan Thị Dung;Woman;9/2/1999
17856;Vũ Văn Tiến;Man;12/3/1999
17857;Phan Anh Hạnh;Woman;21/1/1999
17858;Phan Đức Dũng;Man;2/3/1999
17859;Huỳnh Phương Chi;Woman;27/8/1999
17860;Phan Anh Thùy;Woman;23/3/1999
17861;Cao Thị Trang;Woman;27/4/1999
17862;Vũ Văn Lộc;Man;18/8/1999
17863;Huỳnh Anh Đào;Woman;20/7/1999
17864;Lê Phương Đào;Woman;14/3/1999
17865;Huỳnh Phương Hiền;Woman;23/9/1999
17866;Phan Thị Trang;Woman;19/4/1999
17867;Công Thị Hiền;Woman;4/10/1999
17868;Lê Đức Lộc;Man;12/7/1999
17869;Huỳnh Đức Hoàng;Man;0/11/1999
17870;Công Anh Hạnh;Woman;16/11/1999
17871;Phan Đức Lộc;Man;17/6/1999
17872;Đinh Văn Huy;Man;7/9/1999
17873;Huỳnh Văn Tiến;Man;22/4/1999
17874;Phan Anh Chi;Woman;22/4/1999
17875;Đinh Đức Tùng;Man;3/2/1999
17876;Vũ Thị Hồng;Woman;28/11/1999
17877;Lê Văn Hải;Man;5/8/1999
17878;Bùi Đức Huy;Man;30/11/1999
17879;Công Văn Sơn;Man;4/3/1999
17880;Vũ Văn Hoàng;Man;29/11/1999
17881;Vũ Phương Trang;Woman;28/1/1999
17882;Cao Văn Tùng;Man;27/2/1999
17883;Đinh Thị Chi;Woman;25/0/1999
17884;Huỳnh Văn Huy;Man;15/5/1999
17885;Vũ Phương Đào;Woman;23/0/1999
17886;Đinh Phương Hạnh;Woman;20/11/1999
17887;Phan Đức Hải;Man;25/9/1999
17888;Nguyễn Thị Chi;Woman;24/6/1999
17889;Huỳnh Thị Hồng;Woman;15/9/1999
17890;Huỳnh Văn Dũng;Man;28/11/1999
17891;Nguyễn Văn Lộc;Man;8/10/1999
17892;Đinh Anh Thùy;Woman;30/1/1999
17893;Vũ Đức Tùng;Man;4/1/1999
17894;Nguyễn Văn Huy;Man;19/11/1999
17895;Nguyễn Anh Hồng;Woman;10/3/1999
17896;Bùi Văn Lộc;Man;12/9/1999
17897;Phan Thị Hiền;Woman;29/2/1999
17898;Bùi Đức Hoàng;Man;4/1/1999
17899;Lê Đức Dũng;Man;14/9/1999
17900;Phan Minh Bình;Man;7/11/1999
17901;Đinh Minh Hải;Man;0/11/1999
17902;Đinh Minh Tùng;Man;19/6/1999
17903;Bùi Anh Trang;Woman;23/6/1999
17904;Huỳnh Minh Tiến;Man;0/10/1999
17905;Nguyễn Minh Huy;Man;3/8/1999
17906;Đinh Anh Hạnh;Woman;18/9/1999
17907;Nguyễn Đức Hải;Man;3/3/1999
17908;Cao Phương Hồng;Woman;8/2/1999
17909;Công Minh Lộc;Man;9/3/1999
17910;Phan Minh Huy;Man;4/1/1999
17911;Lê Văn Sơn;Man;30/9/1999
17912;Phan Thị Hiền;Woman;8/3/1999
17913;Lê Phương Hiền;Woman;23/6/1999
17914;Huỳnh Minh Sơn;Man;4/9/1999
17915;Phan Văn Bình;Man;16/1/1999
17916;Nguyễn Anh Trang;Woman;10/1/1999
17917;Đinh Minh Bình;Man;14/2/1999
17918;Đinh Thị Thùy;Woman;22/2/1999
17919;Bùi Đức Hải;Man;27/6/1999
17920;Công Minh Huy;Man;23/6/1999
17921;Cao Phương Nhung;Woman;9/8/1999
17922;Vũ Thị Trang;Woman;12/9/1999
17923;Phan Đức Hoàng;Man;21/2/1999
17924;Vũ Anh Nhung;Woman;2/5/1999
17925;Huỳnh Anh Thùy;Woman;6/5/1999
17926;Đinh Minh Tùng;Man;29/4/1999
17927;Bùi Văn Dũng;Man;27/2/1999
17928;Bùi Đức Lộc;Man;19/3/1999
17929;Công Phương Hồng;Woman;7/2/1999
17930;Lê Thị Hồng;Woman;29/5/1999
17931;Đinh Văn Tiến;Man;30/9/1999
17932;Vũ Anh Trang;Woman;2/4/1999
17933;Công Phương Hồng;Woman;9/4/1999
17934;Công Văn Huy;Man;10/0/1999
17935;Cao Đức Hoàng;Man;2/0/1999
17936;Lê Anh Hạnh;Woman;5/9/1999
17937;Đinh Phương Đào;Woman;3/7/1999
17938;Lê Đức Sơn;Man;11/4/1999
17939;Nguyễn Anh Dung;Woman;2/6/1999
17940;Cao Đức Tiến;Man;7/10/1999
17941;Huỳnh Anh Chi;Woman;1/9/1999
17942;Huỳnh Thị Hồng;Woman;25/1/1999
17943;Vũ Minh Bình;Man;17/8/1999
17944;Phan Anh Chi;Woman;0/0/1999
17945;Phan Phương Nhung;Woman;23/2/1999
17946;Lê Đức Hoàng;Man;10/2/1999
17947;Huỳnh Đức Dũng;Man;3/4/1999
17948;Vũ Phương Trang;Woman;11/2/1999
17949;Cao Văn Huy;Man;14/8/1999
17950;Cao Minh Lộc;Man;9/7/1999
17951;Đinh Đức Tùng;Man;28/1/1999
17952;Huỳnh Phương Hạnh;Woman;28/11/1999
17953;Bùi Minh Tùng;Man;23/4/1999
17954;Huỳnh Anh Nhung;Woman;21/2/1999
17955;Cao Thị Hiền;Woman;17/11/1999
17956;Cao Văn Lộc;Man;4/5/1999
17957;Vũ Thị Chi;Woman;4/5/1999
17958;Vũ Thị Đào;Woman;17/0/1999
17959;Công Thị Chi;Woman;5/10/1999
17960;Vũ Anh Hiền;Woman;17/9/1999
17961;Phan Đức Huy;Man;24/2/1999
17962;Đinh Anh Nhung;Woman;4/0/1999
17963;Lê Anh Hạnh;Woman;0/11/1999
17964;Vũ Văn Lộc;Man;21/5/1999
17965;Vũ Văn Dũng;Man;10/3/1999
17966;Vũ Phương Nhung;Woman;14/1/1999
17967;Lê Phương Đào;Woman;22/3/1999
17968;Công Văn Dũng;Man;4/4/1999
17969;Nguyễn Minh Bình;Man;18/6/1999
17970;Bùi Minh Hoàng;Man;3/6/1999
17971;Đinh Anh Chi;Woman;18/10/1999
17972;Huỳnh Anh Hiền;Woman;14/2/1999
17973;Vũ Văn Huy;Man;18/2/1999
17974;Nguyễn Anh Hiền;Woman;24/4/1999
17975;Bùi Anh Chi;Woman;27/1/1999
17976;Cao Thị Đào;Woman;26/9/1999
17977;Cao Văn Tiến;Man;17/6/1999
17978;Bùi Văn Tùng;Man;16/2/1999
17979;Cao Thị Đào;Woman;25/1/1999
17980;Lê Minh Huy;Man;6/7/1999
17981;Cao Anh Chi;Woman;0/2/1999
17982;Công Thị Dung;Woman;0/7/1999
17983;Đinh Văn Tùng;Man;2/1/1999
17984;Lê Anh Đào;Woman;13/8/1999
17985;Vũ Thị Hiền;Woman;11/2/1999
17986;Đinh Anh Dung;Woman;25/5/1999
17987;Nguyễn Phương Dung;Woman;17/11/1999
17988;Lê Thị Hạnh;Woman;25/5/1999
17989;Nguyễn Anh Dung;Woman;12/1/1999
17990;Cao Minh Huy;Man;17/3/1999
17991;Đinh Minh Tùng;Man;12/0/1999
17992;Lê Anh Hồng;Woman;24/1/1999
17993;Đinh Anh Nhung;Woman;19/10/1999
17994;Cao Thị Dung;Woman;10/1/1999
17995;Công Đức Tiến;Man;11/11/1999
17996;Bùi Văn Lộc;Man;5/10/1999
17997;Phan Thị Thùy;Woman;10/11/1999
17998;Vũ Anh Nhung;Woman;8/0/1999
17999;Cao Đức Tùng;Man;23/1/1999
18000;Công Văn Bình;Man;21/7/1999
18001;Bùi Anh Hồng;Woman;7/9/1999
18002;Bùi Thị Đào;Woman;18/11/1999
18003;Nguyễn Đức Hải;Man;21/4/1999
18004;Nguyễn Đức Tùng;Man;3/11/1999
18005;Huỳnh Minh Bình;Man;12/8/1999
18006;Phan Thị Hạnh;Woman;21/10/1999
18007;Vũ Văn Hải;Man;12/11/1999
18008;Lê Văn Tùng;Man;19/6/1999
18009;Cao Văn Huy;Man;23/10/1999
18010;Huỳnh Thị Nhung;Woman;23/0/1999
18011;Huỳnh Anh Nhung;Woman;24/4/1999
18012;Huỳnh Phương Chi;Woman;4/5/1999
18013;Nguyễn Văn Tiến;Man;0/3/1999
18014;Công Anh Chi;Woman;25/1/1999
18015;Bùi Thị Hạnh;Woman;9/3/1999
18016;Lê Đức Tiến;Man;10/6/1999
18017;Vũ Minh Dũng;Man;24/1/1999
18018;Công Đức Tùng;Man;29/11/1999
18019;Bùi Đức Tiến;Man;6/4/1999
18020;Công Đức Bình;Man;15/6/1999
18021;Đinh Đức Bình;Man;22/4/1999
18022;Công Đức Tùng;Man;12/8/1999
18023;Cao Văn Tiến;Man;17/11/1999
18024;Đinh Anh Hạnh;Woman;28/1/1999
18025;Nguyễn Minh Bình;Man;8/1/1999
18026;Đinh Văn Lộc;Man;14/8/1999
18027;Nguyễn Phương Đào;Woman;5/0/1999
18028;Công Phương Trang;Woman;9/1/1999
18029;Bùi Anh Chi;Woman;16/10/1999
18030;Đinh Đức Huy;Man;24/2/1999
18031;Nguyễn Thị Hiền;Woman;6/7/1999
18032;Nguyễn Đức Huy;Man;30/3/1999
18033;Nguyễn Minh Bình;Man;26/7/1999
18034;Huỳnh Anh Chi;Woman;15/10/1999
18035;Bùi Văn Sơn;Man;18/0/1999
18036;Công Minh Hoàng;Man;0/4/1999
18037;Vũ Minh Hải;Man;1/1/1999
18038;Huỳnh Đức Dũng;Man;26/3/1999
18039;Đinh Anh Đào;Woman;28/7/1999
18040;Vũ Văn Huy;Man;1/8/1999
18041;Huỳnh Minh Lộc;Man;8/5/1999
18042;Phan Minh Tùng;Man;5/1/1999
18043;Huỳnh Đức Lộc;Man;24/8/1999
18044;Bùi Đức Lộc;Man;30/8/1999
18045;Nguyễn Anh Chi;Woman;10/8/1999
18046;Đinh Thị Chi;Woman;16/10/1999
18047;Bùi Đức Dũng;Man;15/10/1999
18048;Công Minh Hoàng;Man;12/4/1999
18049;Phan Thị Nhung;Woman;19/11/1999
18050;Cao Thị Hạnh;Woman;21/0/1999
18051;Vũ Minh Tùng;Man;26/10/1999
18052;Huỳnh Minh Hải;Man;15/0/1999
18053;Phan Phương Đào;Woman;13/6/1999
18054;Công Thị Trang;Woman;5/11/1999
18055;Cao Anh Hiền;Woman;18/8/1999
18056;Nguyễn Phương Trang;Woman;16/5/1999
18057;Nguyễn Minh Huy;Man;12/4/1999
18058;Bùi Đức Sơn;Man;10/3/1999
18059;Huỳnh Phương Hồng;Woman;24/7/1999
18060;Huỳnh Văn Lộc;Man;28/11/1999
18061;Công Thị Thùy;Woman;0/8/1999
18062;Lê Đức Dũng;Man;7/2/1999
18063;Phan Văn Tùng;Man;1/0/1999
18064;Vũ Anh Thùy;Woman;16/0/1999
18065;Cao Thị Hiền;Woman;5/9/1999
18066;Nguyễn Minh Hoàng;Man;9/0/1999
18067;Huỳnh Anh Chi;Woman;29/1/1999
18068;Đinh Phương Hạnh;Woman;14/10/1999
18069;Đinh Anh Đào;Woman;29/1/1999
18070;Công Đức Hoàng;Man;8/6/1999
18071;Đinh Anh Trang;Woman;24/1/1999
18072;Phan Minh Huy;Man;23/11/1999
18073;Lê Văn Dũng;Man;25/0/1999
18074;Lê Thị Chi;Woman;10/1/1999
18075;Vũ Đức Hải;Man;23/9/1999
18076;Công Văn Huy;Man;8/7/1999
18077;Huỳnh Văn Lộc;Man;6/4/1999
18078;Vũ Đức Hải;Man;20/2/1999
18079;Phan Phương Trang;Woman;10/11/1999
18080;Cao Văn Hải;Man;14/3/1999
18081;Phan Thị Hồng;Woman;4/1/1999
18082;Lê Anh Trang;Woman;29/11/1999
18083;Đinh Văn Huy;Man;24/10/1999
18084;Vũ Minh Bình;Man;4/6/1999
18085;Nguyễn Đức Tiến;Man;26/1/1999
18086;Nguyễn Đức Hoàng;Man;16/10/1999
18087;Lê Thị Chi;Woman;18/10/1999
18088;Vũ Văn Dũng;Man;14/10/1999
18089;Đinh Văn Lộc;Man;7/7/1999
18090;Phan Thị Nhung;Woman;9/7/1999
18091;Bùi Văn Hải;Man;19/11/1999
18092;Vũ Minh Dũng;Man;27/11/1999
18093;Lê Thị Chi;Woman;29/7/1999
18094;Bùi Phương Dung;Woman;0/1/1999
18095;Phan Đức Bình;Man;19/10/1999
18096;Cao Văn Hải;Man;23/1/1999
18097;Phan Đức Sơn;Man;20/6/1999
18098;Vũ Anh Nhung;Woman;21/9/1999
18099;Cao Văn Dũng;Man;16/4/1999
18100;Công Phương Dung;Woman;13/5/1999
18101;Lê Anh Nhung;Woman;15/5/1999
18102;Lê Minh Tùng;Man;17/11/1999
18103;Huỳnh Phương Hạnh;Woman;14/8/1999
18104;Nguyễn Minh Dũng;Man;8/11/1999
18105;Nguyễn Đức Bình;Man;21/10/1999
18106;Công Đức Hoàng;Man;18/7/1999
18107;Đinh Minh Bình;Man;13/9/1999
18108;Bùi Phương Trang;Woman;3/7/1999
18109;Phan Phương Chi;Woman;18/0/1999
18110;Bùi Đức Bình;Man;24/4/1999
18111;Công Minh Hải;Man;3/10/1999
